"SCED Time Stamp","Repeated Hour Flag","SUM TELEM GEN MW","SUM TELEM DCTIE MW","AGG LOAD SUMMARY"
"08/07/2022 00:00:21","N","7942.19905","0","7942.19905"
"08/07/2022 00:15:17","N","8162.10343","0","8162.10343"
"08/07/2022 00:30:16","N","8153.33456","0","8153.33456"
"08/07/2022 00:45:16","N","7984.07953","0","7984.07953"
"08/07/2022 01:00:21","N","7926.46396","0","7926.46396"
"08/07/2022 01:15:22","N","7940.09698","0","7940.09698"
"08/07/2022 01:30:19","N","7788.47006","0","7788.47006"
"08/07/2022 01:45:17","N","7704.06705","0","7704.06705"
"08/07/2022 02:00:23","N","7696.9016","0","7696.9016"
"08/07/2022 02:15:15","N","7669.75427","0","7669.75427"
"08/07/2022 02:30:15","N","7660.84321","0","7660.84321"
"08/07/2022 02:45:16","N","7533.32092","0","7533.32092"
"08/07/2022 03:00:20","N","7358.54073","0","7358.54073"
"08/07/2022 03:15:11","N","7328.04293","0","7328.04293"
"08/07/2022 03:30:11","N","7337.11188","0","7337.11188"
"08/07/2022 03:45:11","N","7384.41309","0","7384.41309"
"08/07/2022 04:00:17","N","7313.3182","0","7313.3182"
"08/07/2022 04:15:10","N","7329.85403","0","7329.85403"
"08/07/2022 04:30:12","N","7307.98946","0","7307.98946"
"08/07/2022 04:45:11","N","7347.28478","0","7347.28478"
"08/07/2022 05:00:14","N","7313.6667","0","7313.6667"
"08/07/2022 05:15:12","N","7362.50874","0","7362.50874"
"08/07/2022 05:30:11","N","7610.34239","0","7610.34239"
"08/07/2022 05:45:11","N","7569.70344","0","7569.70344"
"08/07/2022 06:00:15","N","7428.60234","0","7428.60234"
"08/07/2022 06:15:11","N","7506.77537","0","7506.77537"
"08/07/2022 06:30:11","N","7482.39361","0","7482.39361"
"08/07/2022 06:45:11","N","7594.74039","0","7594.74039"
"08/07/2022 07:00:15","N","7485.21834","0","7485.21834"
"08/07/2022 07:15:11","N","7751.63083","0","7751.63083"
"08/07/2022 07:30:11","N","7866.22157","0","7866.22157"
"08/07/2022 07:45:11","N","8054.05707","0","8054.05707"
"08/07/2022 08:00:15","N","8249.07568","0","8249.07568"
"08/07/2022 08:15:10","N","8351.37693","0","8351.37693"
"08/07/2022 08:30:10","N","8449.82502","0","8449.82502"
"08/07/2022 08:45:12","N","8444.55094","0","8444.55094"
"08/07/2022 09:00:14","N","8123.21223","0","8123.21223"
"08/07/2022 09:15:11","N","7631.81694","0","7631.81694"
"08/07/2022 09:30:11","N","7749.33473","0","7749.33473"
"08/07/2022 09:45:11","N","7949.29607","0","7949.29607"
"08/07/2022 10:00:21","N","7969.06859","0","7969.06859"
"08/07/2022 10:15:16","N","8142.08844","0","8142.08844"
"08/07/2022 10:30:17","N","8477.35762","0","8477.35762"
"08/07/2022 10:45:17","N","8626.32167","0","8626.32167"
"08/07/2022 11:00:21","N","8710.61285","0","8710.61285"
"08/07/2022 11:15:19","N","8794.37722","0","8794.37722"
"08/07/2022 11:30:16","N","8827.69908","0","8827.69908"
"08/07/2022 11:45:16","N","8960.98045","0","8960.98045"
"08/07/2022 12:00:22","N","9415.18949","0","9415.18949"
"08/07/2022 12:15:17","N","9623.12652","0","9623.12652"
"08/07/2022 12:30:17","N","9854.55971","0","9854.55971"
"08/07/2022 12:45:16","N","10125.96166","0","10125.96166"
"08/07/2022 13:00:20","N","10277.42252","0","10277.42252"
"08/07/2022 13:15:15","N","10670.50308","0","10670.50308"
"08/07/2022 13:30:17","N","10718.57499","0","10718.57499"
"08/07/2022 13:45:17","N","10894.49876","0","10894.49876"
"08/07/2022 14:00:20","N","10926.74396","0","10926.74396"
"08/07/2022 14:15:15","N","11185.44734","0","11185.44734"
"08/07/2022 14:30:17","N","11183.76627","0","11183.76627"
"08/07/2022 14:45:16","N","11324.53452","0","11324.53452"
"08/07/2022 15:00:23","N","11280.27843","0","11280.27843"
"08/07/2022 15:15:16","N","11365.49603","0","11365.49603"
"08/07/2022 15:30:18","N","11315.26198","0","11315.26198"
"08/07/2022 15:45:19","N","11557.5213","0","11557.5213"
"08/07/2022 16:00:22","N","12008.8857","0","12008.8857"
"08/07/2022 16:15:17","N","11741.19226","0","11741.19226"
"08/07/2022 16:30:19","N","11879.73201","0","11879.73201"
"08/07/2022 16:45:18","N","11774.45652","0","11774.45652"
"08/07/2022 17:00:24","N","12022.16589","0","12022.16589"
"08/07/2022 17:15:18","N","11847.13342","0","11847.13342"
"08/07/2022 17:30:18","N","11795.29353","0","11795.29353"
"08/07/2022 17:45:18","N","11948.06249","0","11948.06249"
"08/07/2022 18:00:22","N","11651.10111","0","11651.10111"
"08/07/2022 18:15:18","N","11736.16921","0","11736.16921"
"08/07/2022 18:30:18","N","11723.57943","0","11723.57943"
"08/07/2022 18:45:18","N","11379.44238","0","11379.44238"
"08/07/2022 19:00:20","N","11222.31639","0","11222.31639"
"08/07/2022 19:15:17","N","11005.94733","0","11005.94733"
"08/07/2022 19:30:17","N","11270.95639","0","11270.95639"
"08/07/2022 19:45:16","N","11285.35434","0","11285.35434"
"08/07/2022 20:00:23","N","11243.29986","0","11243.29986"
"08/07/2022 20:15:16","N","11288.88863","0","11288.88863"
"08/07/2022 20:30:16","N","11334.88692","0","11334.88692"
"08/07/2022 20:45:16","N","11307.14698","0","11307.14698"
"08/07/2022 21:00:21","N","11151.86641","0","11151.86641"
"08/07/2022 21:15:19","N","11107.27758","0","11107.27758"
"08/07/2022 21:30:15","N","10814.94991","0","10814.94991"
"08/07/2022 21:45:16","N","10280.49274","0","10280.49274"
"08/07/2022 22:00:18","N","10055.80911","0","10055.80911"
"08/07/2022 22:15:15","N","10034.28279","0","10034.28279"
"08/07/2022 22:30:15","N","9864.2497","0","9864.2497"
"08/07/2022 22:45:16","N","9617.72841","0","9617.72841"
"08/07/2022 23:00:20","N","9408.93745","0","9408.93745"
"08/07/2022 23:15:15","N","9391.38362","0","9391.38362"
"08/07/2022 23:30:15","N","9360.88746","0","9360.88746"
"08/07/2022 23:45:15","N","9070.1086","0","9070.1086"
